Id,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,TotalSF,SalePriceLog,T_garage,T_Overall,target
1101,438,0,0,1,1,0,0,3,290.0,0.0,5,6,0.0,0.0,4,0.0,0,2,2,1,0,4,3,13,14,4,3,0,1,1,6,246.0,1.0,5,3,5,5,1930.0,438,0,1,4,2,1,1,0,0,8400,4,60.0,3,0,1,3,0.0,2,1,0,0,18,0,4,2,0,0,3,1,1,4,8,0,1,3,290.0,438,0,1920,1950,3,728.0,11.002099841204238,14.0,6,60000.0
1102,950,0,0,1,3,0,4,3,412.0,287.0,1,3,0.0,0.0,4,251.0,1,2,2,4,0,4,3,6,8,4,3,0,1,1,6,280.0,1.0,5,3,5,5,1981.0,950,0,1,4,2,1,3,3,0,9758,4,61.0,0,0,0,3,0.0,2,1,0,9,12,0,4,5,2,0,3,1,1,4,8,0,1,5,950.0,950,0,1971,1971,1,1900.0,11.691071650353704,14.0,9,119500.0
1103,1134,0,0,1,2,0,4,3,588.0,0.0,5,6,0.0,0.0,4,422.0,1,2,2,4,0,4,3,13,14,3,3,0,1,1,6,254.0,1.0,5,2,5,1,1960.0,1134,0,1,0,2,1,3,3,0,7000,4,70.0,3,0,0,3,45.0,1,1,0,6,12,16,6,5,2,0,3,1,1,3,8,0,1,6,1010.0,1134,0,1960,2002,1,2144.0,11.813030057420569,13.0,11,135000.0
1104,1194,0,0,1,3,0,4,2,655.0,0.0,0,6,0.0,1.0,4,0.0,1,2,2,4,192,4,3,3,3,4,1,1,1,1,6,539.0,2.0,5,0,5,3,1954.0,1194,0,1,0,2,1,3,3,0,8910,0,79.0,3,0,0,3,0.0,2,1,0,9,12,0,5,6,2,0,3,1,3,4,8,0,1,6,655.0,1194,0,1959,1959,0,1849.0,11.979799201207035,12.0,11,159500.0
1105,630,672,0,1,3,4,4,3,0.0,0.0,6,6,0.0,0.0,4,630.0,1,2,2,4,0,4,3,6,6,4,3,0,1,2,6,440.0,2.0,5,3,5,5,1970.0,1302,1,1,4,5,1,3,3,0,2016,4,24.0,3,0,12,4,304.0,1,1,0,6,2,0,4,5,2,0,3,1,1,4,8,0,1,6,630.0,630,0,1970,1970,1,1932.0,11.571194373094206,15.0,9,106000.0
1106,1500,1122,0,1,3,0,4,0,1032.0,0.0,2,6,1.0,0.0,0,431.0,1,2,2,4,0,4,2,6,6,4,5,2,2,2,6,712.0,2.0,5,2,5,1,1994.0,2622,1,1,0,5,1,2,3,0,12256,0,98.0,0,0,5,3,362.0,1,1,0,6,15,32,4,8,2,0,3,1,1,4,8,0,1,9,1463.0,1500,186,1994,1995,4,4085.0,12.691580461311874,14.0,12,325000.0
1107,1442,0,0,1,3,0,4,2,738.0,0.0,2,6,1.0,0.0,2,172.0,1,1,2,4,0,4,2,6,6,4,5,1,2,2,6,719.0,2.0,5,0,5,1,1990.0,1442,0,1,2,2,1,2,3,0,10357,0,114.0,0,0,0,3,0.0,2,1,0,7,20,244,4,7,2,0,3,1,3,4,8,0,1,6,910.0,1442,0,1990,1991,1,2352.0,12.100156419938624,12.0,11,179900.0
1108,887,1134,0,1,3,0,1,3,0.0,0.0,6,6,0.0,0.0,0,868.0,1,2,2,4,0,4,2,12,13,4,2,1,2,2,6,422.0,2.0,5,2,5,3,2006.0,2021,1,1,0,5,1,2,1,0,23257,1,168.0,2,0,5,3,0.0,2,1,0,11,8,100,4,7,2,0,3,1,1,5,6,0,1,9,868.0,887,0,2006,2006,0,2889.0,12.523525876315125,14.0,11,274725.0
1109,948,742,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,924.0,1,2,2,4,0,4,3,12,13,4,5,1,2,2,6,463.0,2.0,5,2,5,1,2000.0,1690,1,1,0,5,1,3,3,0,8063,4,70.0,3,0,5,3,0.0,2,1,0,2,8,48,4,6,2,0,3,1,1,0,8,0,1,7,924.0,948,100,2000,2000,1,2614.0,12.106252310247962,14.0,10,181000.0
1110,1836,0,0,1,3,0,4,2,1039.0,0.0,2,6,1.0,0.0,0,797.0,1,2,2,4,0,4,2,8,8,4,2,1,2,2,6,862.0,3.0,5,0,5,1,2004.0,1836,0,1,0,2,1,2,3,0,11362,4,107.0,0,0,0,3,42.0,3,1,0,5,16,185,4,8,2,0,3,1,1,4,8,0,1,7,1836.0,1836,125,2004,2005,3,3672.0,12.542544882151384,13.0,12,280000.0
1111,773,885,0,1,3,0,4,3,219.0,0.0,2,6,1.0,0.0,2,554.0,1,2,2,4,0,4,3,6,6,4,5,1,2,2,6,431.0,2.0,5,0,5,1,1995.0,1658,1,1,2,5,1,3,3,0,8000,4,70.0,3,0,5,3,0.0,2,1,0,8,8,84,4,6,2,0,3,1,1,4,8,0,1,8,773.0,773,224,1995,1996,2,2431.0,12.144197241812089,12.0,10,188000.0
1112,1098,866,0,1,4,0,4,3,403.0,0.0,0,6,0.0,0.0,4,400.0,1,2,2,4,0,4,3,9,10,4,2,1,1,2,6,483.0,2.0,5,2,5,1,1976.0,1964,1,1,4,5,1,3,3,0,10480,4,80.0,3,0,5,3,660.0,1,1,0,11,14,69,5,7,2,0,3,1,3,4,8,0,1,8,803.0,1098,0,1976,1976,2,2767.0,12.230765258120543,14.0,12,205000.0
1113,816,0,0,1,2,0,4,3,708.0,0.0,2,6,1.0,0.0,4,108.0,1,2,2,0,0,4,3,14,15,4,3,0,1,1,6,308.0,1.0,5,3,5,5,1957.0,816,0,1,4,2,1,3,3,0,7100,0,73.0,0,0,0,3,0.0,2,1,0,9,12,0,6,5,2,0,3,1,1,4,8,0,1,5,816.0,816,0,1957,1957,0,1632.0,11.774520202658689,14.0,11,129900.0
1114,1008,0,0,1,2,0,4,3,643.0,0.0,1,6,1.0,0.0,4,365.0,1,2,2,4,0,4,3,13,14,4,3,0,1,1,6,240.0,1.0,5,3,5,1,1953.0,1008,0,1,2,2,1,2,3,0,8923,4,66.0,3,0,0,3,0.0,2,1,0,7,12,18,6,5,2,0,3,1,1,4,8,0,1,6,1008.0,1008,0,1953,2006,1,2016.0,11.809319478024031,14.0,11,134500.0
1115,833,0,0,1,2,0,4,3,415.0,0.0,5,6,0.0,0.0,4,418.0,1,2,2,4,0,2,3,8,8,2,3,0,1,1,6,326.0,1.0,5,3,5,5,1955.0,833,0,1,0,2,1,2,3,0,5400,4,90.0,3,0,0,3,0.0,2,1,0,10,17,0,6,5,2,0,3,1,1,4,8,0,1,4,833.0,833,0,1954,2000,0,1666.0,11.669929213779893,14.0,11,117000.0
1116,1734,0,0,1,3,0,4,3,1004.0,0.0,2,6,1.0,0.0,0,730.0,1,2,2,4,0,4,2,12,13,4,2,1,2,2,6,928.0,3.0,5,2,5,1,2007.0,1734,0,1,0,2,1,0,3,0,12085,4,93.0,3,0,0,3,328.0,3,1,0,2,16,0,4,8,2,0,3,1,3,5,6,0,1,7,1734.0,1734,0,2007,2007,1,3468.0,12.669806661762314,15.0,12,318000.0
1117,779,640,0,1,3,0,4,3,353.0,0.0,2,6,1.0,0.0,2,55.0,1,2,2,4,0,4,2,12,13,4,5,1,2,2,6,527.0,2.0,5,0,5,3,2002.0,1419,1,1,0,7,1,2,3,0,7750,4,70.0,3,0,8,3,0.0,2,1,0,5,8,0,4,8,2,0,3,1,3,4,8,0,1,7,408.0,779,120,2002,2002,3,1827.0,12.123234367221167,12.0,12,184100.0
1118,894,0,0,1,3,0,4,3,702.0,0.0,1,6,1.0,0.0,4,192.0,1,1,2,4,0,4,3,12,13,4,3,0,1,1,6,450.0,2.0,5,2,5,1,1967.0,894,0,1,0,2,1,2,3,0,9764,2,57.0,0,0,0,3,0.0,2,1,0,7,19,0,6,5,2,0,3,1,1,4,8,0,1,5,894.0,894,0,1967,2003,2,1788.0,11.77528972943772,14.0,11,130000.0
1119,1021,580,0,1,3,0,4,3,0.0,0.0,6,6,0.0,1.0,4,533.0,1,2,2,4,0,2,3,8,8,4,3,0,1,1,3,300.0,1.0,5,2,5,3,1958.0,1601,0,1,4,7,1,3,3,0,13825,4,85.0,3,0,8,3,0.0,2,1,0,3,19,34,5,5,2,0,3,1,1,4,8,0,1,6,533.0,1021,280,1958,1987,2,2134.0,11.849397701591439,13.0,10,140000.0
1120,1040,0,0,1,3,0,4,3,369.0,0.0,3,6,0.0,0.0,4,671.0,1,2,2,0,252,4,3,3,14,1,3,0,1,1,6,286.0,1.0,5,2,5,1,1959.0,1040,0,1,4,2,1,3,3,0,7560,4,70.0,3,0,0,3,0.0,2,1,0,9,12,0,4,5,2,0,3,1,1,4,8,0,1,6,1040.0,1040,140,1959,1959,0,2080.0,11.803353763090035,13.0,9,133700.0
1121,1012,0,0,1,2,0,4,3,0.0,0.0,6,6,0.0,0.0,4,1012.0,1,2,2,0,112,4,3,3,3,2,2,1,0,1,6,308.0,1.0,5,3,5,5,1920.0,1012,0,1,4,2,1,3,0,1,8263,4,59.0,3,0,1,4,0.0,2,1,0,7,9,22,4,6,2,0,3,1,1,4,8,0,1,6,1012.0,1012,0,1920,1950,1,2024.0,11.681824001432044,14.0,10,118400.0
1122,1552,0,0,1,3,0,4,0,24.0,0.0,2,6,0.0,0.0,2,1528.0,1,2,2,4,0,4,2,12,13,4,3,0,2,2,6,782.0,3.0,5,2,5,1,2005.0,1552,0,1,0,2,1,2,3,0,10084,4,84.0,3,0,0,3,196.0,1,1,0,9,5,20,4,7,2,0,3,1,1,5,6,0,1,7,1552.0,1552,144,2005,2006,0,3104.0,12.26857785088157,15.0,11,212900.0
1123,960,0,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,4,672.0,1,2,2,0,0,4,3,0,0,2,3,0,1,1,6,288.0,1.0,5,3,5,2,1956.0,960,0,1,0,2,1,3,3,0,8926,0,70.0,0,0,0,3,0.0,2,1,0,1,7,0,2,4,2,0,3,1,1,0,0,160,1,5,672.0,960,64,1956,1956,3,1632.0,11.626254150277234,14.0,6,112000.0
1124,698,0,0,1,2,0,4,3,0.0,0.0,6,6,0.0,1.0,4,698.0,1,2,2,4,0,0,3,12,13,4,3,0,1,1,6,0.0,0.0,3,1,3,6,0.0,698,0,1,0,2,1,3,3,0,9405,4,50.0,3,0,0,3,0.0,2,1,0,8,7,200,8,5,2,0,3,1,3,4,8,0,1,4,698.0,698,0,1947,2008,3,1396.0,11.6784399034478,7.0,13,118000.0
1125,812,670,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,384.0,1,2,2,4,0,4,3,6,6,4,5,1,2,2,6,392.0,2.0,5,0,5,1,1992.0,1482,1,1,2,7,1,2,3,0,9125,4,70.0,0,0,8,3,170.0,1,1,0,9,8,25,4,7,2,0,3,1,1,4,8,0,1,7,384.0,812,100,1992,1992,1,1866.0,12.007011764731919,12.0,11,163900.0
1126,1005,0,0,1,2,0,4,3,0.0,0.0,6,6,0.0,0.0,4,1005.0,1,2,2,4,0,4,3,9,10,4,5,1,1,1,6,672.0,2.0,1,3,1,5,1977.0,1005,0,1,4,2,1,1,3,0,10434,4,60.0,3,0,0,3,0.0,2,1,0,2,12,0,4,4,2,0,3,1,1,4,8,0,1,5,1005.0,1005,0,1955,1955,3,2010.0,11.652687407345386,7.0,8,115000.0
1127,1555,0,0,1,2,4,4,3,0.0,0.0,6,6,0.0,0.0,2,1373.0,1,2,2,4,0,4,2,12,13,4,5,1,2,2,6,660.0,3.0,5,0,5,1,2007.0,1555,0,1,0,2,1,2,3,0,3684,4,53.0,3,0,11,3,130.0,1,1,0,8,0,20,4,7,2,0,3,1,3,4,8,0,1,7,1373.0,1555,143,2007,2007,3,2928.0,12.066810578196664,13.0,11,174000.0
1128,1530,0,0,1,3,0,4,0,1300.0,0.0,2,6,1.0,0.0,2,230.0,1,2,2,4,0,4,2,12,13,4,2,1,2,2,6,630.0,3.0,5,0,5,1,2004.0,1530,0,1,0,2,1,2,3,0,14572,0,182.0,2,0,0,3,0.0,2,1,0,2,8,36,4,7,2,0,3,1,3,3,8,0,1,7,1530.0,1530,144,2004,2004,1,3060.0,12.464583340681678,13.0,11,259000.0
1129,847,1112,0,1,4,0,4,0,0.0,0.0,6,6,0.0,0.0,2,847.0,1,2,2,4,0,4,2,12,13,4,2,1,2,2,6,434.0,2.0,5,0,5,3,2004.0,1959,1,1,0,5,1,2,3,0,11796,4,59.0,0,0,5,3,0.0,2,1,0,9,8,48,4,7,2,0,3,1,1,4,8,0,1,8,847.0,847,100,2004,2005,1,2806.0,12.278393307109802,12.0,11,215000.0
1130,936,0,0,0,2,2,4,1,936.0,0.0,2,6,1.0,0.0,2,0.0,1,2,2,4,0,4,3,8,8,4,3,0,1,1,6,672.0,2.0,5,3,5,5,1980.0,936,0,1,4,6,1,3,3,0,7200,4,60.0,3,0,10,4,180.0,1,1,0,10,17,0,4,5,2,0,3,1,1,4,8,0,1,4,936.0,936,49,1980,1980,1,1872.0,11.849397701591439,15.0,9,140000.0
1131,1328,653,0,1,4,0,4,3,622.0,0.0,1,6,1.0,0.0,4,500.0,1,2,2,4,0,4,3,14,10,2,5,2,0,2,3,576.0,2.0,5,3,5,5,1981.0,1981,0,1,4,0,1,2,3,0,7804,4,65.0,3,0,4,3,0.0,2,1,0,3,18,44,2,4,2,0,3,1,1,4,8,0,1,7,1122.0,1328,431,1928,1950,3,3103.0,11.813030057420569,15.0,6,135000.0
1132,974,0,0,1,3,0,4,2,212.0,0.0,1,6,0.0,0.0,2,762.0,1,2,2,4,0,4,3,6,6,2,3,0,2,1,6,0.0,0.0,3,1,3,6,0.0,974,0,1,4,2,1,3,3,0,10712,4,63.0,3,0,0,3,0.0,2,1,0,11,11,28,4,5,2,0,3,1,1,0,7,0,1,5,974.0,974,0,1991,1992,1,1948.0,11.445716715276781,7.0,9,93500.0
1133,1178,1032,0,1,5,0,4,2,0.0,0.0,6,6,0.0,0.0,4,1008.0,1,2,2,4,0,4,3,13,14,4,3,0,0,2,6,205.0,1.0,5,3,1,5,1930.0,2210,0,2,4,5,1,1,3,0,9900,4,90.0,3,0,6,4,0.0,2,1,0,7,17,48,3,6,0,0,3,1,1,4,8,0,1,8,1008.0,1178,0,1880,1950,1,3218.0,11.67419361256635,10.0,9,117500.0
1134,1142,878,0,1,3,0,4,3,584.0,0.0,2,6,0.0,0.0,2,544.0,1,2,2,4,0,4,2,12,13,4,5,1,2,2,6,466.0,2.0,5,2,5,1,1995.0,2020,1,1,0,5,1,2,3,0,9828,4,80.0,0,0,5,3,0.0,2,1,0,8,20,155,4,8,2,0,3,1,1,4,8,0,1,8,1128.0,1142,0,1995,1995,3,3148.0,12.386308695833106,14.0,12,239500.0
1135,916,684,0,1,3,0,4,0,0.0,0.0,6,6,0.0,0.0,2,916.0,1,2,2,4,0,4,3,12,13,4,5,1,2,2,6,460.0,2.0,5,0,5,1,1997.0,1600,1,1,2,5,1,3,1,0,8773,4,57.0,0,0,5,3,0.0,2,1,0,10,8,38,4,6,2,0,3,1,1,4,8,0,1,7,916.0,916,100,1997,1997,1,2516.0,12.037653993905213,12.0,10,169000.0
1136,986,0,0,1,2,0,4,3,0.0,0.0,6,6,0.0,0.0,4,960.0,0,2,2,4,0,4,3,13,14,4,2,1,0,1,6,180.0,1.0,5,3,5,5,1926.0,986,0,1,4,2,1,3,3,0,6180,0,60.0,3,0,1,4,0.0,2,1,0,7,3,128,4,6,2,0,3,1,1,4,8,0,1,5,960.0,986,0,1926,1950,1,1946.0,11.532728092266407,14.0,10,102000.0
1137,1032,220,0,1,3,0,4,3,280.0,0.0,1,6,0.0,0.0,4,752.0,1,2,2,0,96,4,3,12,13,4,3,0,1,1,6,288.0,1.0,5,3,5,1,1950.0,1252,0,1,4,0,1,3,3,0,9600,4,80.0,3,0,4,3,0.0,2,1,0,6,12,0,4,6,2,0,3,1,1,0,8,0,1,6,1032.0,1032,0,1950,1950,2,2284.0,11.686878772093667,14.0,10,119000.0
1138,780,240,0,1,2,0,4,3,0.0,0.0,6,6,0.0,0.0,4,780.0,0,1,2,4,176,2,3,12,13,4,3,0,1,1,6,0.0,0.0,3,1,3,6,0.0,1020,0,1,2,0,1,3,3,0,6342,4,54.0,3,0,4,3,0.0,2,1,0,7,19,0,7,5,0,0,3,1,1,4,8,0,1,6,780.0,780,0,1875,1996,4,1800.0,11.451050061252143,7.0,12,94000.0
1139,1567,0,0,1,2,0,4,1,1567.0,0.0,0,6,1.0,0.0,4,0.0,1,2,2,4,0,4,3,9,7,4,5,2,2,2,6,714.0,2.0,5,2,5,1,1977.0,1567,0,1,4,2,1,2,3,1,9819,4,70.0,0,0,0,3,0.0,2,1,0,7,11,32,4,6,2,0,3,1,1,4,8,0,1,5,1567.0,1567,264,1977,1977,3,3134.0,12.185869938212655,14.0,10,196000.0
1140,1167,0,0,1,3,0,4,3,645.0,0.0,1,6,0.0,0.0,4,270.0,1,2,2,4,216,1,3,11,12,4,2,1,0,1,0,495.0,2.0,5,3,5,5,1972.0,1167,0,1,4,2,1,3,3,0,8731,4,98.0,0,0,1,3,0.0,2,1,0,7,3,0,4,5,2,0,3,1,1,4,8,126,1,6,915.0,1167,0,1920,1950,1,2082.0,11.877568578558137,15.0,9,144000.0
1141,952,0,0,1,2,0,4,2,852.0,0.0,0,6,1.0,0.0,4,100.0,1,2,2,4,0,4,3,6,6,4,3,0,1,1,6,840.0,2.0,5,3,5,5,1988.0,952,0,1,4,2,1,3,3,0,7350,0,60.0,3,0,0,3,0.0,2,1,0,8,12,0,6,5,2,0,3,1,1,0,0,0,1,4,952.0,952,0,1951,1951,2,1904.0,11.842229212112827,15.0,11,139000.0
1142,1088,780,0,1,4,0,4,3,381.0,0.0,0,6,1.0,0.0,4,399.0,1,4,2,4,0,2,3,9,10,4,5,1,1,2,6,484.0,2.0,5,3,5,1,1976.0,1868,1,1,0,5,1,2,3,0,10304,1,70.0,0,0,5,3,44.0,1,1,0,1,14,96,6,5,2,0,3,1,1,4,8,0,1,9,780.0,1088,448,1976,1976,3,2648.0,12.193493863323312,15.0,11,197500.0
1143,1466,1362,0,1,4,0,4,1,1150.0,0.0,2,6,1.0,0.0,0,316.0,1,2,2,4,0,4,2,12,13,4,5,1,2,3,6,1052.0,3.0,5,2,5,3,2006.0,2828,0,1,0,5,1,2,3,0,9965,4,77.0,3,0,5,3,340.0,3,1,0,6,5,144,4,8,2,0,3,1,3,5,6,0,1,11,1466.0,1466,125,2006,2007,1,4294.0,12.959538518762065,15.0,12,424870.0
1144,1006,0,0,1,3,0,4,3,288.0,0.0,2,6,0.0,0.0,4,718.0,1,2,2,4,0,4,3,13,10,4,3,0,1,1,6,0.0,0.0,3,1,3,6,0.0,1006,0,1,4,2,1,3,3,0,9000,4,70.0,3,0,0,3,0.0,2,1,0,9,19,24,2,5,2,0,3,1,1,4,8,0,1,5,1006.0,1006,0,1959,1959,2,2012.0,11.289781913656018,7.0,7,80000.0
1145,672,252,0,1,2,1,4,3,348.0,0.0,1,6,1.0,0.0,2,324.0,0,2,2,0,0,1,3,8,8,2,3,0,0,1,6,280.0,1.0,5,3,5,5,1941.0,924,0,3,1,0,1,1,3,0,12180,4,60.0,3,0,14,3,0.0,2,1,0,9,7,0,3,4,2,0,3,1,1,4,8,0,1,5,672.0,672,0,1941,1950,4,1596.0,11.289781913656018,14.0,7,80000.0
1146,1042,534,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,4,1042.0,1,2,2,4,0,4,3,8,8,4,2,1,0,1,6,225.0,1.0,5,3,5,5,1928.0,1576,0,1,0,0,1,3,3,0,6240,4,52.0,3,0,4,4,0.0,2,1,0,10,3,0,5,5,2,0,3,1,1,3,8,0,1,8,1042.0,1042,0,1928,1950,0,2618.0,11.911701584927595,14.0,10,149000.0
1147,1298,0,0,1,3,0,4,3,1258.0,0.0,2,6,1.0,0.0,2,40.0,1,2,2,4,0,4,2,13,15,4,5,1,1,2,6,403.0,2.0,5,3,5,1,1985.0,1298,0,1,4,2,1,2,3,0,11200,4,70.0,3,0,0,3,85.0,1,1,0,7,20,26,4,6,2,0,3,1,1,4,8,0,1,5,1298.0,1298,165,1985,1985,0,2596.0,12.100712129872349,15.0,10,180000.0
1148,860,704,0,1,3,0,4,3,275.0,0.0,5,6,0.0,0.0,4,429.0,1,2,2,4,0,4,3,8,8,4,2,1,1,1,6,234.0,1.0,5,3,5,1,1941.0,1564,1,1,0,5,1,1,0,0,12000,4,75.0,3,0,6,3,0.0,2,1,0,9,6,0,6,7,2,0,3,1,1,4,8,0,1,7,704.0,860,0,1941,1950,3,2268.0,12.069680020624617,14.0,13,174500.0
1149,572,539,0,1,2,0,4,3,0.0,0.0,6,6,0.0,0.0,4,572.0,1,2,2,4,176,4,3,13,14,4,2,1,2,1,6,288.0,1.0,5,3,5,5,1982.0,1111,0,1,4,0,1,3,3,0,5700,4,70.0,3,0,4,4,0.0,2,1,0,10,17,0,6,7,2,0,3,1,1,4,8,0,1,5,572.0,572,0,1926,1950,2,1683.0,11.66907414746016,14.0,13,116900.0
1150,832,650,0,1,3,0,4,3,624.0,0.0,0,6,0.0,1.0,4,26.0,1,0,2,4,0,2,3,12,13,4,3,0,2,1,6,324.0,2.0,5,3,5,5,1930.0,1482,0,1,0,5,1,3,3,0,9000,4,50.0,3,0,6,4,0.0,2,1,0,9,17,0,8,7,2,0,3,1,3,4,8,0,1,7,650.0,832,0,1920,1988,3,2132.0,11.870599909242046,15.0,15,143000.0
1151,932,0,0,1,2,0,4,3,0.0,0.0,6,6,0.0,0.0,4,932.0,1,2,2,0,214,4,3,3,3,0,2,1,1,1,6,306.0,1.0,5,3,5,1,1950.0,932,0,1,0,2,1,2,3,0,8280,4,57.0,0,0,0,3,0.0,2,1,0,2,12,0,4,6,2,0,3,1,1,4,8,0,1,4,932.0,932,0,1950,1950,1,1864.0,11.728036844587177,14.0,10,124000.0
1152,1466,0,0,1,3,0,4,3,176.0,0.0,1,6,0.0,0.0,4,1290.0,1,2,2,4,0,4,3,6,10,4,2,2,1,1,6,528.0,2.0,5,0,5,1,1959.0,1466,1,1,4,2,1,1,3,0,17755,4,134.0,3,0,0,3,132.0,1,1,0,2,7,140,3,5,2,0,3,1,1,4,8,100,1,6,1466.0,1466,0,1959,1959,0,2932.0,11.917723684090689,12.0,8,149900.0
1153,1811,0,0,1,2,0,4,3,296.0,547.0,0,2,0.0,0.0,4,230.0,1,2,2,4,280,4,3,10,11,4,2,1,2,1,6,470.0,2.0,5,0,5,1,1956.0,1811,0,1,0,2,1,0,3,0,14115,4,90.0,0,0,0,3,0.0,2,1,0,9,6,0,6,6,2,0,3,1,1,0,8,0,1,6,1073.0,1811,0,1956,2004,0,2884.0,12.345834587905333,12.0,12,230000.0
1154,816,0,0,1,2,0,4,0,538.0,0.0,0,6,0.0,0.0,4,278.0,1,2,2,4,96,2,2,13,14,4,3,0,0,1,6,432.0,1.0,5,3,5,5,2002.0,816,0,1,0,2,1,3,3,0,5890,0,70.0,3,0,1,4,0.0,2,1,0,8,9,0,7,6,2,0,3,1,1,4,8,0,1,5,816.0,816,0,1930,2007,2,1632.0,11.699405031912846,14.0,13,120500.0
1155,902,918,0,1,4,0,4,1,454.0,0.0,0,6,0.0,0.0,4,410.0,1,2,2,4,0,4,3,12,13,0,2,2,1,1,6,492.0,2.0,5,3,5,1,1965.0,1820,2,1,4,5,1,2,3,0,13700,4,70.0,0,0,5,3,288.0,3,1,0,7,12,84,5,7,2,0,3,1,1,4,8,273,1,8,864.0,902,60,1965,1988,2,2684.0,12.215032386901646,15.0,12,201800.0
1156,1437,0,0,1,3,0,4,1,1157.0,0.0,0,6,1.0,0.0,2,280.0,1,2,2,4,0,2,2,9,10,4,1,1,1,2,6,528.0,2.0,5,2,5,1,1976.0,1437,0,1,4,2,1,2,3,0,10768,0,90.0,0,0,0,3,0.0,2,1,0,9,24,21,7,5,2,0,3,1,1,4,8,180,1,6,1437.0,1437,0,1976,2004,1,2874.0,12.292250341771224,14.0,12,218000.0
1157,1265,0,96,1,3,0,4,1,633.0,0.0,0,6,0.0,1.0,4,586.0,1,2,2,4,0,2,3,3,3,2,2,1,2,2,6,502.0,2.0,5,2,5,1,1965.0,1265,0,1,2,7,1,2,3,0,9350,4,85.0,3,0,8,3,0.0,2,1,0,1,12,92,7,5,2,0,3,1,1,4,8,0,1,6,1219.0,1265,0,1965,1999,2,2484.0,12.100156419938624,14.0,12,179900.0
1158,1314,0,0,1,2,3,4,3,904.0,0.0,2,6,1.0,0.0,2,410.0,1,2,2,4,0,4,2,12,13,4,2,1,2,2,6,626.0,2.0,5,2,5,1,2008.0,1314,0,1,0,2,1,2,3,0,5001,4,34.0,0,0,11,3,166.0,3,1,0,9,16,62,4,7,2,0,3,1,1,4,8,0,1,6,1314.0,1314,172,2007,2008,3,2628.0,12.345834587905333,14.0,11,230000.0
1159,1580,0,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,1580.0,1,1,2,4,0,4,2,12,13,4,3,0,2,2,6,830.0,3.0,5,2,5,1,2008.0,1580,0,1,0,2,1,2,3,0,11932,2,92.0,3,0,0,3,186.0,3,1,0,8,21,24,4,8,2,0,3,1,1,5,3,0,1,7,1580.0,1580,0,2007,2008,2,3160.0,12.367885325692587,15.0,12,235128.0
1160,943,933,0,1,4,0,4,3,442.0,0.0,0,6,0.0,0.0,4,459.0,1,2,2,4,0,4,2,6,6,4,5,1,1,2,6,540.0,2.0,5,2,2,1,1974.0,1876,1,1,4,5,1,2,3,0,9120,4,76.0,3,0,5,3,270.0,1,1,0,9,14,69,5,6,2,0,3,1,3,4,8,0,1,8,901.0,943,0,1974,1974,2,2777.0,12.128111104060464,11.0,11,185000.0
1161,855,601,0,1,3,3,4,3,311.0,0.0,0,6,0.0,0.0,2,544.0,1,2,2,4,0,4,3,9,2,4,5,1,1,2,6,440.0,2.0,5,3,5,1,1978.0,1456,1,1,1,5,1,3,3,0,2280,4,24.0,3,0,12,3,0.0,2,1,0,9,13,0,4,6,2,0,3,1,1,4,8,0,1,7,855.0,855,26,1978,1978,4,2311.0,11.891361900690471,15.0,10,146000.0
1162,1640,0,216,1,3,0,4,3,728.0,0.0,1,6,1.0,0.0,4,568.0,1,4,2,4,0,4,2,6,6,4,2,1,1,1,6,924.0,2.0,5,3,5,5,1993.0,1640,0,1,0,2,1,2,2,0,14778,1,70.0,0,0,0,3,72.0,1,1,0,2,6,0,6,6,2,0,3,1,3,4,8,0,1,7,1296.0,1640,108,1954,2006,2,2936.0,12.319401330837175,15.0,12,224000.0
